A2ML1,ABCC8,AVPR1A,BCL11A,C1orf64,CCDC74B,CD79B,CDC25C,CDCA8,CDK1,CEP55,CKS1B,CPB1,CYP4Z2P,E2F5,ESR1,FAM72B,FGF1,FLJ33360,FLT3,FOXA1,FOXC1,GDF5,GUSBP3,HTR7,IGFN1,IQGAP3,LOC145837,LRRC31,MIA,MLPH,MMP23B,MUCL1,MYBL2,NCAPG,NUF2,OIP5,OVGP1,PALM2,PAMR1,PHEX,POC1A,RUNX1T1,SLIT3,SYT13,TFAP2B,TPX2,TTK,UBE2T,UCKL1AS,subtype
-0.424508284,0.562805135,1.112210111,-0.690027538,0.856724428,0.523291548,0.12679089,0.309905569,0.339003136,-0.293411637,-0.074385466,-0.867498564,-1.104675367,-0.829723507,0.493807193,1.008573338,0.189581603,-0.715637566,2.048879654,0.905775795,0.348254196,0.127921783,0.007172775,-1.408485753,-0.439413468,0.912800127,-0.004261843,-0.075184268,-0.892648041,-1.033587978,0.351880106,-0.206834987,0.914794699,-0.059045072,0.081928837,-0.790791745,-0.600949923,2.242535016,-0.700023492,-0.09308933,-1.058187842,0.120632539,0.325777335,0.642143812,-0.194727459,-1.572291979,0.102310079,-0.159321848,-0.18089477,-0.602533643,LumA
0.008403648,-0.154350574,-0.392588134,0.319676263,-0.938722572,1.501580756,0.493876995,-3.422670505,-1.810783652,-1.419655446,-3.249388511,-0.963256143,-0.457944478,0.94275865,0.11864687,0.494105356,-2.362892805,1.123094235,-1.032416013,-0.252913965,0.239736608,0.25946421,1.834369427,2.130996781,1.536889764,1.368996508,-3.667918916,0.247586058,0.798751002,0.827779498,0.016637906,1.087677856,1.127596249,-2.471734754,-2.76631154,-2.439698287,-1.508787572,-1.131900376,0.488790058,1.146077881,1.351858149,-0.574429242,0.60559036,0.097874129,-0.981597396,0.889330092,-1.957586988,-1.806195701,-1.376368127,0.521491474,LumA
0.750885396,0.5833993,-0.839279152,-0.35154706,0.728653461,-0.558497748,-0.859898071,1.649513478,1.071530033,1.168872054,1.285435832,1.247003916,-0.181995391,0.559880944,-0.202508599,0.803917394,0.741671681,-1.261243664,0.066090063,-0.321539352,0.555242133,-1.168718084,-1.313972479,0.083226596,-1.892053291,-0.862233964,0.925118132,1.345338776,0.536249879,-0.77733898,-0.402908731,-0.512037144,0.454316973,1.750801316,0.701071556,0.73059779,1.715620491,0.068358744,-0.972947592,-0.70284261,0.402474658,1.059945694,-1.299113361,-1.43889179,0.409558635,0.248887847,0.952754303,1.113335811,1.083480943,1.888752211,LumB
2.000290342,0.358273599,0.539664004,-0.840560704,0.029987901,-1.116976614,-0.315863443,-0.291758998,-0.061868218,0.691619322,0.729219073,1.24066617,-0.994833434,1.260739204,0.346854536,-1.137048458,0.647605623,0.877061212,-1.357823036,-1.172209054,0.388443149,-0.432359162,-1.49627702,0.283744207,-1.487978262,-0.786636053,0.148841917,0.345376292,0.077068622,-0.066650736,-0.093864039,-0.863249361,1.823761998,0.97904513,0.540686178,0.56642699,-0.102741815,1.695919164,1.71830032,0.546018395,-1.169127963,0.202382488,0.986004398,0.926104012,-1.008864066,-0.009778891,0.666142234,0.771232998,1.183948972,-0.442541957,Her2
-0.179773297,-1.270009927,-1.988013249,1.557690027,-1.428897976,-0.42841567,-1.394649411,0.030036259,0.556806776,-0.125651119,0.189232064,0.64226773,0.285398572,-1.570604258,0.585962265,0.77985493,0.597919054,-1.031225554,-1.357823036,-2.209409481,0.570257378,-0.504606866,-0.601559343,-0.360048928,-2.382704035,1.001260603,0.053464563,1.311185172,1.04825702,-0.256670246,-0.106275645,-1.276584599,0.143856995,1.30187424,-0.8074202,0.599701877,0.255278667,0.545778623,0.880460331,0.380336441,-0.37039444,-0.227459992,-2.079297913,-2.078977196,0.393687822,0.688030279,0.725624804,-0.579508566,0.336047776,-0.200048757,LumB
-0.395749449,-0.892985866,0.795856501,0.730554508,0.97727143,0.532340736,0.712770129,-2.378877767,-1.514461458,-2.19636935,-1.550365412,-1.324622888,1.040424052,-0.437118972,-0.758114498,-0.225799819,-1.386236382,1.820842004,-0.854807337,1.368966609,0.168219551,0.634894244,0.25914816,-1.013535398,1.117711441,-0.742466487,-2.31453016,-0.199455013,-0.836659492,0.546121494,0.268133976,0.717457379,1.015367242,-1.566782941,-1.831161988,-1.918538633,-2.61703886,-0.781312835,0.261471889,1.548779918,-0.252737816,-2.205184715,1.223220005,1.026392145,-0.647198519,0.934750814,-1.616031808,-2.195295494,-1.910011625,-2.604842586,Normal
-0.290220418,-1.856648478,-1.768309624,1.499795721,-1.839635578,0.068621265,1.637362951,1.74791111,2.097904082,1.164202431,1.775110612,1.689493808,-1.263007127,-1.372412384,0.20128916,-2.752796046,2.027984644,-1.682106152,-1.357823036,-0.542525315,-2.258429459,0.537617871,1.137510944,-2.558242698,0.304279358,-1.083385156,0.684364174,-1.999754459,-1.237503686,1.586030744,-2.085261114,-1.776841714,-1.708407312,2.607214284,1.941446433,1.693218969,1.85997761,-2.060629971,3.150013473,-1.86678052,-2.101543448,0.849767199,-2.743672792,-2.675551348,-0.79387152,-1.908697063,2.330245408,2.036852108,0.579392009,-0.489592876,Basal
-0.313731291,1.86492694,0.348675229,-1.650921618,-1.154518606,-1.77695035,0.412535016,0.803993912,0.538201293,0.190067258,0.987426686,0.307173822,0.523940667,0.805158102,0.135195146,-1.796578724,0.573306512,-0.679368499,0.994328145,-0.595307808,0.5618785,-1.425713488,-0.623015762,-0.480967981,-2.493213933,-1.083385156,-0.165547298,2.047510189,-1.237503686,-0.909964029,0.188295999,-0.731828016,-0.42733345,0.976812801,1.075248385,0.262766101,1.339624861,0.88448321,0.246957677,-0.172551133,3.455066034,0.522642594,-0.406279377,-1.043272921,1.846937369,1.43940874,0.388922149,0.935832401,0.654415133,0.122069075,Her2
-0.790726108,-1.124866977,-0.606128572,0.872999205,-1.427998372,-0.65551944,0.349193559,1.482431967,2.453797961,1.633413035,1.492403802,1.312340314,-0.723468348,-1.313865551,1.551608686,-1.972172211,1.693715561,0.919453628,-0.394134836,-0.283785208,-1.929502901,1.287291012,2.311012027,-1.086200037,-0.858591791,-0.430245903,1.230416575,-2.018019757,-1.237503686,1.701284668,-2.215174982,-0.447207649,-0.257485497,2.212549973,1.747295713,1.243457086,1.734800159,-1.644564932,1.944195527,-0.177261497,1.07159147,1.196486831,-1.009687935,-0.610813514,-1.854214199,-0.709600054,1.720392528,1.842265552,0.723404928,0.007179453,Basal
-0.076643335,0.476788425,-0.315478255,0.131091436,0.42922147,2.18618268,0.046864046,-2.816416641,-1.260129622,-1.779562289,-2.415256583,-0.658352951,-1.124152533,0.239948829,0.08436122,0.543324033,-1.80149611,-0.729532858,0.032519875,1.114584316,0.580267541,-0.944027724,-0.04739355,2.967453803,-0.286894953,-0.242949955,-1.593783414,-0.147870143,0.653894722,-0.990608561,0.727578129,-0.460425313,-0.186693798,-2.097333122,-1.893928751,-1.655424626,-1.373603337,1.101205644,0.226467025,-0.757660331,-0.687955382,-0.318570623,-0.151155736,-0.626580658,-0.968589444,1.247288642,-1.913835993,-1.496646177,-0.505120575,0.264057056,LumA
-0.716444946,0.132819966,0.789273096,-0.830559692,0.766873022,0.681703754,-0.532945203,1.783769851,1.226262792,0.472838853,0.448289808,0.732609416,2.484654957,0.115203803,1.291097199,0.499480348,0.400557235,-1.071969376,3.11354698,-1.366885225,0.524099402,-0.773729564,-1.072650281,0.438837575,-2.089303968,0.171746449,1.185796034,0.168227927,-1.130881197,-0.457816575,0.930329657,-0.965591846,1.020769018,0.583407753,1.257865399,1.512594362,0.461900218,1.570622718,-0.232295904,0.596808413,-1.074331014,1.12447199,-0.366776361,-0.931538449,-0.314606301,-0.726173839,1.116487905,0.777465046,1.559239467,-1.416505266,LumB
-0.797983291,1.042767226,0.175615727,-0.679508545,0.990274804,0.928294128,-1.116999859,-0.670492648,-0.799174505,-0.33232516,-0.964780532,0.015061354,0.387890631,0.901342186,-0.70044326,0.73232375,-0.946056456,0.774691377,-0.421080507,2.060555742,0.644888708,-0.828792636,0.671671577,1.259162622,-0.975704222,-0.817397001,-0.502739201,-0.242199145,1.084612001,0.180563948,0.306957823,-0.206205574,-0.315365054,-1.00177476,-0.571313535,-0.704482712,-0.572412058,0.510291436,-0.071572353,1.206971289,-2.394712882,-0.517890728,0.151832391,0.350830666,-1.013922714,1.028182699,-0.96994152,-0.640509325,0.007624873,-1.13419975,LumA
-0.906721076,-0.451490264,0.983133356,0.237118105,0.82630144,-0.555926956,0.866000983,-0.84488592,-1.548173229,-0.894149946,-0.907744549,-0.713894651,0.28211047,1.471012171,-0.862457821,0.416292972,-0.809303021,0.835767858,-0.989356651,0.406948653,0.341469529,0.116878205,0.10940336,-0.203045195,0.820762513,0.478203149,-0.649252151,0.068477718,0.119310542,-0.112752306,0.54784605,1.011581876,0.544109656,-0.848717128,-0.922673684,-1.257227799,-1.720968447,-0.16574352,0.229312949,-0.30444134,0.171933662,-0.41954117,1.21499021,0.862732222,0.624634565,1.054992494,-1.242152546,-0.849466251,-1.011832695,0.773914552,LumA
-0.308303398,0.772780351,0.567048166,0.458216183,-0.144099199,0.348683352,0.449951195,-0.498199562,-0.885203529,-0.798163258,-0.655101421,-1.239236167,-0.837971648,0.55523437,-0.575885276,0.376230532,-0.438576611,1.560992194,-0.961963378,1.687005566,0.239143414,0.555318558,-0.342881953,0.760132731,0.864339232,0.015878847,-0.70137258,-0.564260544,-1.099035361,0.761616439,0.38653812,-0.342976927,-0.280514121,-1.289516237,-0.818118131,-1.175472945,-1.111203233,-0.130418005,0.115475994,1.899599678,0.002489271,-1.443724502,0.791847077,0.598935774,-0.962724747,0.761417692,-0.828435615,-1.102267473,-1.293650325,-2.164123028,LumA
-1.030153156,0.114291777,1.029077117,0.900770941,0.177386734,-0.591403887,2.166849988,-1.002244345,-0.890068265,-0.646400521,-0.430435294,-0.66618871,-0.779733568,1.163997532,-1.890829145,-0.114799985,-0.052005877,-0.177096871,0.628278813,0.941534305,-0.086668872,0.481883928,0.274202664,-0.657358385,1.066459278,1.929003503,-0.389256058,0.439496786,0.688840595,-0.603993093,0.254777542,1.852477076,0.908753238,-0.126988007,-0.681552364,-0.829061538,-0.713526239,0.781335942,-0.191101155,0.54185416,0.134639399,-0.53935789,0.978959693,1.585140312,-1.103838794,0.803166529,-0.772866372,-0.801516135,-1.233229604,-0.409040217,LumA
0.132105623,-1.212556142,0.743119226,0.72238635,-0.230297665,-0.287176355,1.91863525,0.638001386,1.051302971,1.377707957,0.957285719,-0.049122727,-0.4379064,0.761573237,0.77780336,-0.768174009,0.757516004,-1.749227477,-0.314193028,1.43237891,0.370350705,-0.91894745,-0.441111341,-1.724969619,-0.910009018,-1.083385156,0.152023688,-0.74512035,-1.080842214,-1.068230584,-0.273467277,-0.436004105,0.083584546,1.215729238,0.923555076,0.427304173,0.311705808,-1.45645859,-0.992655615,-0.194737632,0.423213331,1.133333435,0.815483048,-0.919334073,0.075715653,1.388077791,0.953693502,1.104830898,1.22032382,-0.106410932,Her2
-1.030153156,0.415563417,-0.230034065,-1.036397261,0.968030038,-0.428878413,-0.614796631,0.91312583,0.27285979,0.71756167,0.357866908,-0.708709223,2.642967375,-0.400689831,-0.522177697,0.964010905,-0.279518059,-0.721917924,-0.748636022,1.473879959,0.655158394,-0.489589665,-0.902299317,-1.120869631,-0.442632203,0.362925436,0.171796118,0.77060743,-0.397174431,-0.639432844,0.614585274,-1.415621837,0.196405853,-0.593544757,0.244403654,-0.04434715,0.186991634,-1.506011314,-0.132688568,-0.449370383,-1.351769692,0.716221481,-0.381721669,-0.690028252,1.686283599,0.928387889,0.131581765,0.563595799,-0.173374969,-0.89096413,LumA
-0.359223629,0.114816469,1.710739656,0.683219039,0.913644858,0.022038513,0.353325754,-1.232331455,-1.288123193,-1.188509123,-0.997935595,-1.642892962,0.149928788,-0.251751643,-0.645150217,0.35769931,-1.235023079,1.713683396,0.296694875,0.309121841,0.195432366,0.448908011,0.073092497,0.199758885,0.392670771,0.98797333,-1.637343366,-0.258337662,0.609867932,1.358512192,0.505844145,1.125127904,1.370699868,-1.49637872,-1.120251085,-1.90296628,-1.558080247,-0.476802052,-0.19615267,2.533041313,0.149368571,-1.474926773,0.8069899,1.037383664,-0.433845865,0.984824268,-1.410738673,-0.670863068,-1.891299564,-0.010174633,LumA
-0.926423427,0.710276406,-0.63470335,-1.325390658,-0.365538207,0.268680303,-0.988618781,-0.384711701,-1.096691546,-0.060189927,-0.569547447,-1.086554107,1.544702777,-0.215291525,0.611726048,0.807448638,-0.536026893,-2.001148336,0.23689518,-0.876366438,0.59079675,0.407055948,-1.183933575,1.075201511,-0.553472228,-0.152608632,-0.226152448,1.722112664,-0.225419849,-1.038005491,0.885922735,-2.01589261,-1.626456682,-1.510917478,0.052760261,-0.090550029,-1.542606794,1.508540349,2.606442013,-0.459746839,0.380793317,-0.681515435,-1.123654134,-1.317378656,2.106568315,-1.751635928,-0.19518104,-0.432578853,-0.591248519,1.312540854,LumA
0.897138616,-0.266601888,0.411917937,-0.518814988,0.697358129,0.270736937,-0.993430241,0.212052431,-0.045567083,0.294269023,0.022065627,-0.99943891,0.605737028,-0.347718886,0.630553428,0.787698668,-1.417617373,-0.884343682,-0.129064631,1.658129959,0.66146109,-0.586917644,-1.074300775,-0.252573186,-0.242245322,0.080859074,-0.781825917,-0.535486445,-1.237503686,-1.613179035,0.326155013,0.053867702,-1.708407312,0.23922842,0.022923065,-0.417349084,0.133714776,1.020773409,-0.222406318,-0.935561926,-0.121176855,0.004684901,-0.834557901,-0.390831533,1.193704685,-1.027897209,0.168680105,0.345987323,-0.316513492,0.394166304,LumA
-0.719023945,-0.938404525,-0.526147208,-0.685883693,0.809672387,-1.576891313,-0.137103548,0.639868219,0.01997884,-0.723881668,-0.38754238,-0.557409944,0.022872676,0.249582726,-0.810137522,0.644605131,-0.19368182,0.275245911,1.011695122,0.569735401,0.422700153,-0.62758278,-0.678682416,0.956688103,-0.19652278,-0.617966557,0.311642502,-0.225184896,0.416319149,-0.122384478,0.419478264,-0.827246962,-0.159400614,-0.067917148,-0.796555115,-0.452019607,0.049861636,-0.616083199,-0.873838293,-0.612526489,0.709253846,0.362762159,0.447907491,0.24963289,0.749321903,0.679906861,0.075699455,-0.014298409,-0.508705596,-0.972816025,LumA
-0.375387354,0.116554511,1.82279761,0.522724705,0.959033993,0.028722573,0.491895806,-1.188383105,-1.51079157,-1.446549013,-1.345097702,-1.515331422,-0.337522594,1.510786845,-1.069063546,0.445949178,-1.634438483,0.703173801,-0.66609812,0.14727182,0.33449949,0.555576586,1.242192262,0.194664577,0.642659182,1.618239058,-1.480830566,0.790540791,1.287836657,0.492912046,0.515335373,1.266808675,0.991319861,-1.367132598,-1.374744819,-1.410160062,-1.35118073,-0.197754741,0.03635931,1.098428106,0.812240214,-0.957468316,1.388210932,1.26214127,0.203849543,0.580564749,-1.505284654,-1.206965891,-2.027880121,-0.581003439,LumA
-0.758038798,1.324953191,0.221419416,0.213928507,0.973482187,-0.143469079,1.090384842,-1.745010338,-1.149862262,-1.275502464,-1.636692232,-1.170788511,-0.306827199,1.48411551,1.279800771,0.132199647,-1.530142837,0.640213212,0.585488014,-0.110613016,0.415767188,-0.030352295,0.266550374,-0.414671227,0.550141186,0.314933503,-1.936808563,-0.632692857,-0.069854349,0.486402026,0.403158506,0.789713943,-0.186148882,-1.400102379,-1.563295841,-2.165933378,-1.084611132,-0.561761127,-1.571303086,0.04549096,1.022631703,-0.937498863,0.805475618,0.541476662,-1.401492986,0.841419529,-1.410973473,-0.943900118,-1.72752531,-2.169505579,LumA
1.127809064,-0.08853451,0.36275251,-0.455780719,0.394791152,1.335816084,0.205019571,-0.741510069,-0.063148412,0.383078328,0.25160068,0.204271875,-0.127838425,1.947224062,0.769281493,0.325918107,0.610917553,-0.101732576,1.057350578,-0.205670376,0.475865243,-0.606630946,0.562238837,0.126245194,0.52554675,1.259664698,-0.108199675,0.37465081,0.446849818,-1.245794698,0.190357442,-0.036578885,2.154431252,0.998506459,0.131156032,0.098154573,-0.24255882,1.119070492,-0.841394761,-0.908187198,0.591715056,0.435650663,0.058539437,0.208016726,-1.779057141,0.698442338,0.356832867,0.234103719,0.019341771,1.078399889,LumB
1.990094301,-0.643986675,0.139477037,1.512864773,-0.212714487,-1.332151909,2.313627825,0.359609985,0.330553857,0.40659939,0.911842416,0.475527398,0.355512501,0.151075355,0.470124331,-0.429893264,0.428092516,0.326430828,0.562123163,0.524813264,-0.91217369,1.370530688,1.478713023,-0.591203139,0.496165478,0.298733951,0.288764057,-1.257299308,-0.663057413,1.765089506,-1.217780049,-0.042180657,1.398537969,0.799714704,0.13675573,0.011331358,0.450225637,-0.528456523,-0.779495916,0.64903202,0.510763528,0.020036418,0.032072417,-0.263860541,-0.772580726,-0.109045553,0.8103092,0.966699371,0.073117087,-0.723919446,Basal
-0.428946561,0.381392845,0.722038324,0.791277786,1.211359423,1.022436533,0.296210892,0.062628044,0.040120555,-0.305345118,0.146261866,-0.375113327,1.666942787,-1.085501922,-0.187050329,1.109604437,-0.436192271,0.251066532,-1.357823036,2.876444387,0.705950706,-0.132066741,1.457756754,1.850102315,0.905274937,-0.206910502,-0.161380694,0.272773819,0.989481569,1.006904688,0.723627029,0.298709193,-0.064064003,-0.673736882,-0.267007563,-0.458557057,-0.785241521,1.544755064,-0.193449043,0.59633055,-0.551150835,-0.545972771,0.022196663,0.123874756,1.553007677,-0.244050225,-0.062127922,-0.101327136,-0.842812069,-0.715103199,LumA
0.166922107,-0.006354611,-0.558503942,-1.23916679,0.584580439,0.144562463,-0.562663045,0.992388428,0.747726346,0.192315595,0.367295621,1.419966762,-0.13629078,0.896695612,0.97132901,-0.169581153,1.038175895,-0.029586964,-0.567536048,-1.569951206,0.238364845,-0.689406172,-1.174230672,0.52551156,-1.358981271,-1.083385156,0.887845965,-0.344910167,0.244658508,-1.394993726,0.090892808,-0.115129575,-0.471519031,0.828506024,0.737845691,0.450075067,1.162375073,1.159812046,-0.392734862,-0.528627387,0.600493642,2.145160667,0.12220513,0.436716118,0.842462177,0.845745312,0.815083459,0.019941199,1.537467022,0.722594713,LumB
0.233346319,-0.486316702,0.696755248,-0.689629092,0.104082598,0.265389689,1.299655055,1.016423897,0.996681369,0.646220213,0.694209181,0.71371141,-0.639660442,0.334119397,-0.16425929,0.494949105,0.307952546,-0.823345705,0.707414937,-0.403441816,0.339689945,-0.741940574,-1.49627702,1.257039994,-0.292837233,-1.083385156,1.193901973,1.337415474,1.610772847,-1.198165267,0.239016091,-0.154090213,1.318743311,1.190143314,0.664130265,0.815805006,0.265563416,-0.108592173,-1.532598522,-1.171080154,-0.284847411,-0.24281151,-0.025667824,0.307243609,-2.076127642,0.701259127,0.864860979,0.523564051,1.107526816,0.719346622,LumB
1.898959682,-1.403544064,0.203209998,1.540756042,-1.839635578,-0.78570435,1.320089609,-0.080340214,0.825050052,1.030599338,1.218121007,0.638465082,-0.564092132,-1.804141073,0.387779315,-1.186017135,1.345371181,0.04907452,0.765155661,0.164906711,-1.212478595,1.986597182,1.118155153,-0.986790283,0.307002903,0.902789167,1.385717272,-1.561178812,-1.237503686,0.019839528,-1.100664307,0.398974617,-1.381054938,0.776418348,1.554649389,1.122624439,-0.051596032,0.04588622,1.425027865,-0.325399049,0.596487307,-0.655929573,0.474045319,0.404651205,0.432322552,0.102817218,0.821814382,1.252420474,-0.149853734,0.19111421,Basal
-0.900843358,-0.41941846,0.216236735,0.315572262,1.007367289,0.206107224,1.582568911,0.200773651,-0.477419128,-0.251817406,-0.410032178,-0.632771504,-0.918336718,0.143114224,-0.395637884,0.569792743,-0.595481564,-0.463324185,0.09948121,0.444865707,0.731791757,0.215341505,0.786255857,-0.331464201,0.493689528,1.241523626,-0.289787856,0.152047709,-0.261994024,1.036232992,0.68510381,1.384320002,0.070696097,-0.466244768,-0.444359189,-0.54060573,-0.318721562,-0.731517602,-0.064457543,0.879635085,-0.375579108,-0.211359621,0.770647126,0.953165889,-0.484710294,1.023806616,-0.43992051,-0.296866828,-1.004750093,-1.6816423,LumA
1.52356542,-1.856648478,0.244111151,1.808552074,-1.839635578,-1.032551803,-0.23259688,0.92308227,1.613222707,0.113969703,0.402691935,1.14479336,-0.581867222,-1.215451111,0.919008711,-1.628828974,0.802203151,-0.070330786,-0.991863225,-2.042916555,-0.99496145,1.98479099,1.565539,-1.177402296,-2.137584992,-1.083385156,1.429049954,-1.904049305,-0.928251498,-0.09734083,-1.664898489,-1.666883337,-0.609311707,1.151850286,0.781974654,0.803685014,0.10119273,-0.60702952,-0.034433046,-0.241295149,0.60497131,0.639339086,-0.493449364,0.124708595,-0.849349881,-0.18391681,0.99807063,1.27316953,1.117057726,-0.766330235,Basal
1.137825175,-0.686519528,1.376316701,0.364660896,0.494647251,-0.830024805,1.051496923,-0.150579788,0.327054661,0.33404729,0.721104197,-0.531713266,-0.807295595,0.797630652,1.949064591,-1.894328578,-0.595096993,0.341111165,-0.947013454,-0.125315546,0.197360249,-0.487422234,-1.266758354,-0.697405304,-0.405823081,-0.594000928,0.595729142,-0.358671693,0.520123423,-1.035182269,-0.16352364,0.658040832,1.095209284,0.711509091,-0.076868566,0.604182601,0.485064069,-0.180374911,1.635910824,0.387504387,0.187016334,0.854884372,0.431447901,0.794736413,-0.506918315,0.96908043,-0.04428315,0.279561016,0.311652145,0.262665017,Her2
